"PERMIT NUMBER","OWNER NAME","OPERATING NAME","STREET","CITY","STATE","ZIP","ZIP4","COUNTY"
"CA-W-3516","SIMPSON FAMILY TRUST-ROBERT A. & JANALYN L SIMPSON, TRUSTEES","WHALEBONE WINERY","679 CALF CANYON HWY","CRESTON","CA",93432,0,"SAN LUIS OBISPO"
"CA-W-15924","JOHN AUGUST BACKER & JILL CORI BACKER","AUGUST RIDGE VINEYARDS","8790 HIGHWAY 41","CRESTON","CA",93432,0,"SAN LUIS OBISPO"
"CA-W-15519","ANCIENT PEAK, INC.","ANCIENT PEAKS WINERY","679 CALF CANYON HWY","CRESTON","CA",93432,9700,"SAN LUIS OBISPO"
"CA-WS-15024","TOPCO INC.","TOPCO MFG.","974 GRIFFIN ST","GROVER BEACH","CA",93433,3043,"SAN LUIS OBISPO"
"CA-W-1674","CHARLES G. & KIMBERLY O. MULLIGAN","HARMONY CELLARS","3255 HARMONY VALLEY RD","HARMONY","CA",93435,0,"SAN LUIS OBISPO"
"CA-W-958","JACQUELINE CAROL TANNER","ROSS KELLER WINERY","985 ORCHARD RD","NIPOMO","CA",93444,9769,"SAN LUIS OBISPO"
"CA-W-16076","TINA PAULINE GRIETENS","MANAVIDOU WINERY","1075 DAKOTA LN","NIPOMO","CA",93444,9439,"SAN LUIS OBISPO"
"CA-W-16583","CARINA CELLARS, LLC","CARINA CELLARS","3525 ADELAIDA RD","PASO ROBLES","CA",93446,9781,"SAN LUIS OBISPO"
"CA-W-15045","CIPCO, INC.","DERBY WINE ESTATES","3525 ADELAIDA RD","PASO ROBLES","CA",93446,9781,"SAN LUIS OBISPO"
"CA-W-17109","PV WINE, INC.","PV WINE","7970 VINEYARD DR","PASO ROBLES","CA",93446,9687,"SAN LUIS OBISPO"
"CA-W-2447","ROBERT FERNAND NADEAU","NADEAU FAMILY VINTNERS","3860 PEACHY CANYON RD","PASO ROBLES","CA",93446,9691,"SAN LUIS OBISPO"
"CA-W-3634","BARRETO CELLARS LLC","BARRETO CELLARS","5115 BUENA VISTA DR","PASO ROBLES","CA",93446,9535,"SAN LUIS OBISPO"
"CA-W-16019","LAS COLINAS WINERY, LLC"," ","2725 ADELAIDA RD","PASO ROBLES","CA",93446,9765,"SAN LUIS OBISPO"
"CA-W-2329","JOSEPH ALEXANDER VILLICANA II AND MONICA VILLICANA","VILLICANA WINE COMPANY","2725 ADELAIDA RD","PASO ROBLES","CA",93446,9765,"SAN LUIS OBISPO"
"CA-W-17468","WATERMAN & WATERMAN ENTERPRISES","BROCHELLE VINEYARDS","2323 TULEY CT","PASO ROBLES","CA",93446,7012,"SAN LUIS OBISPO"
"CA-W-15564","WESTSIDE WINERY LLC","THACHER WINERY","8355 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17152","RILEY WINE CORPORATION","BLACKBURN WINE COMPANY","5424 VINEYARD DR","PASO ROBLES","CA",93446,9684,"SAN LUIS OBISPO"
"CA-W-15283","ALISA WINE GROUP LLC","JAMES DAVID CELLARS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17453","SEVEN ANGELS CELLARS LLC","SEVEN ANGELS CELLARS","2985 ANDERSON RD","PASO ROBLES","CA",93446,6610,"SAN LUIS OBISPO"
"CA-W-16195","RBZ VINEYARDS, LLC","WINDEMERE WINERY","2324 GREEN VALLEY RD","PASO ROBLES","CA",93447,0,"SAN LUIS OBISPO"
"CA-W-16049","RYAN EDWARD HORN","IN VINO VERITAS CRUSH FACILITY","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16393","STANGER VINEYARD, L.L.C.","STANGER VINEYARDS","5225 HWY 41","PASO ROBLES","CA",93446,7449,"SAN LUIS OBISPO"
"CA-W-16158","MONDO EXECUTIVE MANAGEMENT, INC.","MONDO CELLARS","3260 NACIMIENTO LAKE RD","PASO ROBLES","CA",93446,9773,"SAN LUIS OBISPO"
"CA-W-17206","FOSHAY, LAIRD GORDON & FOSHAY, LISA NOAH","ADELAIDA SPRINGS RANCH","8355 VINEYARD DR","PASO ROBLES","CA",93446,7613,"SAN LUIS OBISPO"
"CA-W-2743","MALOY O'NEILL, INC.","O'NEILL VINEYARDS","4560 CRESTON RD","PASO ROBLES","CA",93446,9479,"SAN LUIS OBISPO"
"CA-W-15911","JOHN P. ANDERSON","ST. HILAIRE WINERY","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-20325","TA-RE-DA ENTERTAINMENT, INC.","MYSTIC HILLS VINEYARD","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-928","HENRY MICHAEL DONATONI, JR.","DONATONI WINERY","3225 TOWNSHIP RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3074","WATERMAN & WATERMAN ENTERPRISES","BROCHELLE VINEYARDS","1625 VALLEY QUAIL PL","PASO ROBLES","CA",93446,9799,"SAN LUIS OBISPO"
"CA-W-3502","AUSTIN HOPE WINERY"," ","1585 LIVE OAK RD","PASO ROBLES","CA",93446,9637,"SAN LUIS OBISPO"
"CA-W-2564","JEFFREY W. PIPES","PIPESTONE VINEYARDS","2040 NIDERER RD","PASO ROBLES","CA",93446,9661,"SAN LUIS OBISPO"
"CA-W-16085","WCP CELLARS LLC"," ","1335 VENDELS CIRCLE","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16971","STEINBECK VINEYARDS & WINERY","STEINBECK VINEYARDS & WINERY","5940 UNION RD","PASO ROBLES","CA",93446,9345,"SAN LUIS OBISPO"
"CA-W-16298","ZOLLER WINE STYLING"," ","525 A PINE ST","PASO ROBLES","CA",93446,3185,"SAN LUIS OBISPO"
"CA-W-15910","CARROS ENTERPRISES, LLC","KIAMIE WINE CELLARS","9750 ADELAIDA RD","PASO ROBLES","CA",93446,1111,"SAN LUIS OBISPO"
"CA-W-17483","LARRY NEIL RASMUSSEN & ELAINE KAY RASMUSSEN","RASMUSSEN FAMILY VINEYARDS","120 HARVEST RIDGE WAY","PASO ROBLES","CA",93446,6389,"SAN LUIS OBISPO"
"CA-W-16308","MOSS LANE ESTATES, LLC","JOHN ALAN","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16087","LARANETA ENTERPRISES, INC.","LARANETA WINERY","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3308","PASO ROBLES WINE SERVICES, LLC","PASO ROBLES WINE SERVICES","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15105","CHARLES & RENEE' JOBBINS","SKYHAWK LANE","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16125","CAPARONE WINERY LLC","CAPARONE WINERY","2280 SAN MARCOS RD","PASO ROBLES","CA",93446,5322,"SAN LUIS OBISPO"
"CA-W-3628","ORCHID HILL VINEYARD, LLC","ORCHID HILL VINEYARD","6305 BURENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17204","FOLEY FAMILY WINES, INC","EOS","2300 AIRPORT RD","PASO ROBLES","CA",93446,8549,"SAN LUIS OBISPO"
"CA-W-16637","R-GOLDEN LAND CORP.","ROCKIN' R WINERY","8500 UNION RD","PASO ROBLES","CA",93446,7169,"SAN LUIS OBISPO"
"CA-W-2457","A. JOHN BERARDO","A.J.B. VINEYARDS","3280 TOWNSHIP RD","PASO ROBLES","CA",93446,7640,"SAN LUIS OBISPO"
"CA-W-2544","THOMAS L. AND CAROL J. HINKLE","RIO SECO","4295 UNION RD","PASO ROBLES","CA",93446,6378,"SAN LUIS OBISPO"
"CA-W-16593","SHARP'S HILL VINEYARDS, LLC"," ","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-17119","THOMAS PITCHON","THOMAS ALEXANDER WINERY","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-16855","SEASHELL CELLARS, LLC","SEASHELL CELLARS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-16940","CINNABAR WINERY LLC","CINNABAR WINERY","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-16705","DAOU VINEYARDS, LLC","DAOU VINEYARDS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-15684","VINES ON THE MARYCREST, LLC","VINES ON THE MARYCREST","5050 MUSTARD CREEK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17228","GH HOLDINGS L.P. CASTLE OAK VINEYARDS, INC. GP","SHALE OAK WINERY","3235 OAKDALE RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3191","RABBIT RIDGE WINE SALES, INC.","RABBIT RIDGE VINEYARDS","1172 SAN MARCOS RD","PASO ROBLES","CA",93446,7343,"SAN LUIS OBISPO"
"CA-W-15496","CIPCO, INC.","DERBY WINE ESTATES","5620 E HIGHWAY 46","PASO ROBLES","CA",93446,6301,"SAN LUIS OBISPO"
"CA-W-1893","NORMAN VINEYARDS, INC.","NORMAN VINEYARDS","7450 VINEYARD DR","PASO ROBLES","CA",93446,8677,"SAN LUIS OBISPO"
"CA-W-15042","HUG CELLARS, LLC","HUG CELLARS","2323 TULEY RD","PASO ROBLES","CA",93446,6344,"SAN LUIS OBISPO"
"CA-W-16390","TASTE OF ADELAIDA, LLC","DUBOST","9988 CHIMNEY ROCK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15914","WHALEBONE WINERY, INC."," ","8325 VINEYARD DR","PASO ROBLES","CA",93446,7613,"SAN LUIS OBISPO"
"CA-W-15640","CUSTOM CRUSH PASO ROBLES, LLC","CUSTOM CRUSH PASO ROBLES","2500 DRY CREEK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3458","CURTIS J. LOCKSHAW"," ","4550 OAK FLAT RD","PASO ROBLES","CA",93446,9596,"SAN LUIS OBISPO"
"CA-W-15955","H. A. BUELL, INC.","HEARTHSTONE VINEYARD & WINERY","5414 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15464","BASSETTI VINEYARDS, INC.","BASSETTI VINEYARDS","5414 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15047","EDWARD SELLERS VINEYARDS & WINES, LLC","EDWARD SELLERS VINEYARDS & WINES","5414 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16480","THE RANGER, LLC"," ","5414 VINEYARD DR","PASO ROBLES","CA",93446,9684,"SAN LUIS OBISPO"
"CA-W-15839","OSO LIBRE RANCH, INC.","OSO LIBRE","7383 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16330","FARLEY-SIMONS CELLARS, LLC","FARLEY-SIMONS CELLARS","1337 VENDELS CIR","PASO ROBLES","CA",93446,1111,"SAN LUIS OBISPO"
"CA-W-2740","BONZARLO WINERY, LLC","BONZARLO WINERY","5050 ESTRELLA RD","PASO ROBLES","CA",93446,7352,"SAN LUIS OBISPO"
"CA-W-3605","HARRY E. MILLER & ROGER A. MILLER","PARKFIELD VINEYARDS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15070","FRANCESCO AND CAROLYNN CHIYOKO GRANDE","FALCON NEST VINEYARD AND WINERY","5185 UNION RD","PASO ROBLES","CA",93446,9345,"SAN LUIS OBISPO"
"CA-W-15391","BEAR CAVE CELLARS, LLC"," ","2740 HIDDEN MOUNTAIN RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3186","CLAUTIERE LLC","CLAUTIERE VINEYARD","1340 PENMAN SPRINGS RD","PASO ROBLES","CA",93446,9361,"SAN LUIS OBISPO"
"CA-W-3091","EAGLE CASTLE WINERY, LLC","EAGLE CASTLE WINERY","3090 ANDERSON RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15168","MICHAEL A. MCCLEAN & JUDY A. MCCLEAN","BLACK DOG VINEYARD","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-15207","WINE 101","MITCHELLA VINEYARDS & WINERY","2525 MITCHELL RANCH WAY","PASO ROBLES","CA",93446,6354,"SAN LUIS OBISPO"
"CA-W-17511","TUDOR WINES, INC.","TUDOR WINES","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-17130","INDIE WINE CORPORATION","SPIRE WINES, LTD","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-16427","SOUZA FAMILY, INC.","SOUZA FAMILY VINEYARD","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-17220","DONALD LARRY STANTON AND TERESA ANN STANTON","CERRO PRIETO VINEYARD","2500-2550 DRY CREEK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17344","MEYER VALLEY FARMS LLC","FARMER'S FURY","2500-2550 DRY CREEK RD","PASO ROBLES","CA",93446,8550,"SAN LUIS OBISPO"
"CA-W-16752","REY WINES, LLC","KINERO CELLARS","5995 PEACHY CANYON RD","PASO ROBLES","CA",93446,9692,"SAN LUIS OBISPO"
"CA-W-15735","VILLA CREEK, INC.","VILLA CREEK CELLARS","5995 PEACHY CANYON RD","PASO ROBLES","CA",93446,9692,"SAN LUIS OBISPO"
"CA-W-15670","JACK JOHN INVESTMENTS, INC.","JADA VINEYARD & WINERY","5620 VINEYARD DR","PASO ROBLES","CA",93446,9685,"SAN LUIS OBISPO"
"CA-W-17395","WILLIAM S. POWELL, JR. AND KIMBERLEE B. POWELL","POWELL MOUNTAIN CELLARS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16851","22 HUNDRED CELLARS, INC.","FIELD RECORDINGS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16821","STEVE LEMLEY AND NATE HASPER (GENERAL PARTNERSHIP)","PULCHELLA WINERY","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16605","DENNIS VAN WESTERHUYZEN AND NICOLE CAVIER","ALMOND HILL VINEYARD","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16402","MALBEC HOLDINGS, INC.","COURTISAN WINES","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16294","ALAN GEORGEFF","GEORGEFF VINEYARDS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-15650","BOOKER VINEYARD & WINERY","BOOKER VINEYARD","2644 ANDERSON RD","PASO ROBLES","CA",93446,9612,"SAN LUIS OBISPO"
"CA-W-15766","LOMA LINDA VINEYARDS, LLC","LOMA LINDA VINEYARDS","525 A PINE ST","PASO ROBLES","CA",93446,3119,"SAN LUIS OBISPO"
"CA-W-17208","DAOU VINEYARDS, LLC","DAOU VNEYARDS","2777 HIDDEN MOUNTAIN RD","PASO ROBLES","CA",93446,8712,"SAN LUIS OBISPO"
"CA-W-2270","CHARLES A. POALILLO","POALILLO VINEYARDS","1888 WILLOW CREEK RD","PASO ROBLES","CA",93446,8687,"SAN LUIS OBISPO"
"CA-W-16397","SOLENE, LLC","CLOS SOLENE","2815 LIVE OAK RD","PASO ROBLES","CA",93446,9693,"SAN LUIS OBISPO"
"CA-W-3267","STEPHAN VINEYARDS, INC.","STEPHAN VINEYARDS","2815 LIVE OAK RD","PASO ROBLES","CA",93446,9693,"SAN LUIS OBISPO"
"CA-W-17162","CONTINENTAL VINEYARDS, LLC","BROKEN EARTH WINERY","5625 E HIGHWAY 46","PASO ROBLES","CA",93446,6301,"SAN LUIS OBISPO"
"CA-W-3181","HALTER WINERY LLC","HALTER WINERY","8910 ADELAIDA RD","PASO ROBLES","CA",93446,8798,"SAN LUIS OBISPO"
"CA-W-15235","MUNCH & FOX"," ","3333 VINE HILL LN","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17345","WAYNE K. LEMIEUX AND KAREN R. LEMIEUX","DOMAINE LEMIEUX","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16500","PIERCE RANCH VINEYARDS, LLC","PIERCE RANCH VINEYARDS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16619","WINE HORIZONS, LLC","WINE HORIZONS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16269","CHARLES E. TREATCH AND RHONDA L. TREATCH","TREATCH CELLARS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-15041","NINER WINE ESTATES, LLC","NINER WINE ESTATES","2400 HWY 46 W","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15118","MINASSIAN-YOUNG VINEYARD, INC.","MINASSIAN-YOUNG WINERY","4045 PEACHY CANYON RD","PASO ROBLES","CA",93446,9627,"SAN LUIS OBISPO"
"CA-WS-15020","MICHAEL DUSI LOGISTICS WAREHOUSE, INC."," ","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6009,"SAN LUIS OBISPO"
"CA-W-16193","KILER GROVE WINEGROWERS, LLC"," ","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8547,"SAN LUIS OBISPO"
"CA-W-16893","LA GRANJA WINERY, INC.","LA GRANJA WINERY","8355 VINEYARD DR","PASO ROBLES","CA",93446,1111,"SAN LUIS OBISPO"
"CA-W-17420","JUSTIN VINEYARDS & WINERY LLC","JUSTIN VINEYARDS & WINERY","2265 WISTERIA LN","PASO ROBLES","CA",93446,9820,"SAN LUIS OBISPO"
"CA-W-16746","MICHAEL ALEX MICHAUD AND CAROL JANE HASTINGS","MICHAUD VINEYARD","1172 SAN MARCOS RD","PASO ROBLES","CA",93446,7343,"SAN LUIS OBISPO"
"CA-W-2620","JAMES KIRBY JACOBSEN & MARIBETH JACOBSEN","DOCE ROBLES WINERY & VINEYARD","2023 TWEKVE OAKS DR","PASO ROBLES","CA",93446,8613,"SAN LUIS OBISPO"
"CA-W-3195","LAWRENCE ANDREW CELLARS","VIA VEGA WINERY","2378 ADOBE RD","PASO ROBLES","CA",93446,9524,"SAN LUIS OBISPO"
"CA-W-3548","MARK S. HUTCHENREUTHER","CHATEAU DE DEIGHTON WINERY","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15232","EMERALD HILLS VINEYARD ESTATES, LLC"," ","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16355","BARREL 27 WINE COMPANY, INC.","BARREL 27 WINE COMPANY","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15966","CHRIS WALTER OLSEN AND C.S. DENYSE PYO OLSEN","LA MONTANITA VINEYARDS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15785","STOREY WINE GROUP, LLC","STOREY WINE GROUP","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15472","VISTA CREEK CELLARS, LLC","VISTA CREEK CELLARS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15377","POZO VALLEY, LLC","POZO VALLEY","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15288","THREE GUYS AND A GIRL, INC.","VITA LUCE CELLARS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15049","ROGER R. NICOLAS","R N ESTATE","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3518","HARRY EUGENE FRALICH","FRALICH VINEYARD","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16816","CHARLES N. MCCOLLOUGH, JR.","TRIASSIC LEGACY VINEYARDS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16047","PHILLIP LEE KRUMAL","ASUNCION RIDGE VINEYARDS","1550 W HIGHWAY 46","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-1970","NIELS UDSEN AND BERIT UDSEN","COBBLE CREEK VINEYARD","1717 W 46 HWY","PASO ROBLES","CA",93446,8654,"SAN LUIS OBISPO"
"CA-W-17064","OPOLO WINES, LP"," ","7110 VINEYARD DR","PASO ROBLES","CA",93446,9686,"SAN LUIS OBISPO"
"CA-W-16425","BARR ENTERPRISES, INC.","BARR ESTATE WINERY","6950 UNION RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17252","JOHN KEMAK","TWO BROTHERS FARM","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-2704","KATHLEEN CONWAY","CARMODY MCKNIGHT ESTATE WINES","11240 CHIMNEY ROCK RD","PASO ROBLES","CA",93446,9792,"SAN LUIS OBISPO"
"CA-W-15048","THE LOCK AGRICULTURAL VENTURES, LLC","ECLUSE","1520 KILER CANYON RD","PASO ROBLES","CA",93446,3703,"SAN LUIS OBISPO"
"CA-W-15373","DARK STAR CELLARS, LLC","DARK STAR CELLARS","2985 ANDERSON RD","PASO ROBLES","CA",93446,9612,"SAN LUIS OBISPO"
"CA-W-2739","THOMAS AND PEGGY WESTBERG","WESTBERG WINE COMPANY","3180 WILLOW CREEK RD","PASO ROBLES","CA",93446,9697,"SAN LUIS OBISPO"
"CA-W-2783","FETZER VINEYARDS"," ","8998 N RIVER RD","PASO ROBLES","CA",93446,6334,"SAN LUIS OBISPO"
"CA-W-16206","HAMMERSKY, LLC","HAMMERSKY","7725 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16885","ROBERT GEORGE DUNNING AND JO-ANN DUNNING","DUNNING VINEYARDS","1953 NIDERER RD","PASO ROBLES","CA",93446,9652,"SAN LUIS OBISPO"
"CA-W-3245","SUMMERWOOD WINERY & INN, INC.","SUMMERWOOD","2175 ARBOR RD","PASO ROBLES","CA",93446,8620,"SAN LUIS OBISPO"
"CA-W-16761","H. A. BUELL INC","Hearhstone Vineyard & Winery","5070 VINEYARD DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-2597","DESTINY VINEYARDS LLC","HUNT CELLARS","2875 OAKDALE RD","PASO ROBLES","CA",93446,9677,"SAN LUIS OBISPO"
"CA-W-16467","ADAM LEO SCATTINI AND DEVIN RENEE SCATTINI","SCATTINI CELLARS","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,6000,"SAN LUIS OBISPO"
"CA-W-16716","PER CAZO CELLARS, LLC","PER CAZO CELLARS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15762","RED HEAD RANCH, LLC","RED HEAD RANCH","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15394","NICOLAYSEN FAMILY VINEYARDS, LLC","NICOLAYSEN FAMILY VINEYARDS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3593","THOMAS C AND TERRIE A BANISH","BLACK HAND CELLARS","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-2981","JEAN LOUIS AND HEIDI SUSAN CHANGALA","CHANGALA WINERY","3770 WILLOW CREEK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-16708","MICHAEL R. DRUCKER & SERENA M. FRIEDMAN","FOUR SISTERS RANCH","6305 BUENA VISTA DR","PASO ROBLES","CA",93446,8565,"SAN LUIS OBISPO"
"CA-W-16672","BODEGAS ROBLES, LLC","BODEGAS PASO ROBLES","1550 W HIGHWAY 46","PASO ROBLES","CA",93446,9642,"SAN LUIS OBISPO"
"CA-W-2705","ROBERT HALL WINERY, LLC","ROBERT HALL WINERY","2975 MITCHELL RANCH WAY","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-2888","MANUCCI WINERY, INC.","MANUCCI WINERY","3775 ADELAIDA RD","PASO ROBLES","CA",93446,9781,"SAN LUIS OBISPO"
"CA-W-2198","ADELAIDA CELLARS, INC","ADELAIDA CELLARS","5805 ADELAIDA RD","PASO ROBLES","CA",93446,9783,"SAN LUIS OBISPO"
"CA-W-2287","JOHN DAVID KING","VISTA DEL REY VINEYARDS","7340 DRAKE RD","PASO ROBLES","CA",93446,9310,"SAN LUIS OBISPO"
"CA-W-15260","THUNDERBOLT JUNCTION ENTERPRISES, INC.","TWILIGHT CELLARS","2740 HIDDEN MOUNTAIN RD","PASO ROBLES","CA",93446,9712,"SAN LUIS OBISPO"
"CA-W-15841","J. PAUL ROSILEZ WINERY, LLC","J. PAUL ROSILEZ WINERY","4889 DRY CREEK RD","PASO ROBLES","CA",93446,9543,"SAN LUIS OBISPO"
"CA-W-16600","WAY OUT WINE COMPANY, LLC","WAY OUT WINE COMPANY","2995 PLEASANT RD","PASO ROBLES","CA",93447,9562,"SAN LUIS OBISPO"
"CA-W-17121","TREANA WINERY, LLC","HOPE FAMILY WINES","1585 LIVE OAK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-3437","JUMPING J INVESTMENTS, INC.","OAK MEADOW WINERY","3230 RIVERSIDE AVE","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-2891","G. BRUCE SHOMLER & SANDRA JEAN SHOMLER","SYCAMORE FARMS","2485 W HIGHWAY 46","PASO ROBLES","CA",93446,8602,"SAN LUIS OBISPO"
"CA-W-15501","CHUMEIA VINEYARDS, INC.","CHUMEIA VINEYARDS","8331 E HIGHWAY 46","PASO ROBLES","CA",93446,6333,"SAN LUIS OBISPO"
"CA-W-15308","STEVEN S CHRISTIAN & GUADALUPE S LAZO","CHRISTIAN LAZO WINERY","7235 NON PARIEL RD","PASO ROBLES","CA",93446,1111,"SAN LUIS OBISPO"
"CA-W-15851","DENNIS JOHN DEGHER","DOMAINE DEGHER WINES","8650 CENTRA","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-15787","KUKKULA, INC.","KUKKULA","9515 CHIMNEY ROCK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
"CA-W-17005","PITHY LITTLE WINE COMPANY, INC.","PITHY LITTLE WINE CO.","2550 DRY CREEK RD","PASO ROBLES","CA",93446,0,"SAN LUIS OBISPO"
